,embed_1,embed_2,url
346,4.6007886,-3.0945315,https://www.wildberries.ru/catalog/19928427/detail.aspx
347,10.521393,0.5440434,https://www.wildberries.ru/catalog/154043646/detail.aspx
348,1.1009969,-0.7396462,https://www.wildberries.ru/catalog/164795910/detail.aspx
349,13.115796,-8.530198,https://www.wildberries.ru/catalog/171465820/detail.aspx
350,10.569647,0.7350072,https://www.wildberries.ru/catalog/65202196/detail.aspx
351,11.516018,-4.528853,https://www.wildberries.ru/catalog/97175708/detail.aspx
352,15.611615,-2.3105464,https://www.wildberries.ru/catalog/120926806/detail.aspx
353,3.4631748,17.821327,https://www.wildberries.ru/catalog/74215859/detail.aspx
354,2.8145514,17.085196,https://www.wildberries.ru/catalog/29370907/detail.aspx
355,14.715337,8.732761,https://www.wildberries.ru/catalog/45844910/detail.aspx
356,3.0844312,-8.902813,https://www.wildberries.ru/catalog/161189489/detail.aspx
357,12.062915,-9.468678,https://www.wildberries.ru/catalog/5333425/detail.aspx
358,11.382439,0.6277255,https://www.wildberries.ru/catalog/9890910/detail.aspx
359,3.4667225,-0.45791018,https://www.wildberries.ru/catalog/87059466/detail.aspx
360,3.8522227,-0.18455748,https://www.wildberries.ru/catalog/98169943/detail.aspx
361,4.8549767,-2.9073687,https://www.wildberries.ru/catalog/169682316/detail.aspx
362,13.414585,-3.4571257,https://www.wildberries.ru/catalog/54327466/detail.aspx
363,11.319592,-8.101665,https://www.wildberries.ru/catalog/57869373/detail.aspx
364,4.0351443,18.157335,https://www.wildberries.ru/catalog/165539938/detail.aspx
365,1.5963852,-1.3534179,https://www.wildberries.ru/catalog/153105154/detail.aspx
366,1.7235415,7.14311,https://www.wildberries.ru/catalog/145306872/detail.aspx
367,1.961381,-1.2573171,https://www.wildberries.ru/catalog/140098449/detail.aspx
368,12.561658,-4.793087,https://www.wildberries.ru/catalog/152398720/detail.aspx
369,16.498821,7.0151997,https://www.wildberries.ru/catalog/84037077/detail.aspx
370,1.8703552,17.388,https://www.wildberries.ru/catalog/135732599/detail.aspx
371,15.562821,6.851711,https://www.wildberries.ru/catalog/95876170/detail.aspx
372,12.82625,-8.541307,https://www.wildberries.ru/catalog/27346780/detail.aspx
373,12.422147,9.698384,https://www.wildberries.ru/catalog/64259368/detail.aspx
374,10.958365,-0.8141596,https://www.wildberries.ru/catalog/72056204/detail.aspx
375,9.8875265,0.5639232,https://www.wildberries.ru/catalog/144412308/detail.aspx
376,15.667866,-2.2633166,https://www.wildberries.ru/catalog/14778019/detail.aspx
377,2.5904462,1.0937694,https://www.wildberries.ru/catalog/43872148/detail.aspx
378,15.239536,-2.6442616,https://www.wildberries.ru/catalog/136559069/detail.aspx
379,12.823673,12.961716,https://www.wildberries.ru/catalog/120563037/detail.aspx
380,1.9542111,7.344523,https://www.wildberries.ru/catalog/145638373/detail.aspx
381,5.980836,-8.98404,https://www.wildberries.ru/catalog/139474709/detail.aspx
382,17.104712,7.211046,https://www.wildberries.ru/catalog/110663027/detail.aspx
383,13.854491,-4.549879,https://www.wildberries.ru/catalog/168480060/detail.aspx
384,5.8918376,-9.760117,https://www.wildberries.ru/catalog/170656731/detail.aspx
385,12.60442,-5.033863,https://www.wildberries.ru/catalog/167165112/detail.aspx
386,1.7691897,0.39227027,https://www.wildberries.ru/catalog/81701178/detail.aspx
387,3.7431934,-0.076237805,https://www.wildberries.ru/catalog/153163699/detail.aspx
388,14.778445,-3.1769695,https://www.wildberries.ru/catalog/55661867/detail.aspx
389,17.475216,9.18986,https://www.wildberries.ru/catalog/160095739/detail.aspx
390,9.762625,0.6969537,https://www.wildberries.ru/catalog/155911881/detail.aspx
391,3.267375,17.213516,https://www.wildberries.ru/catalog/153768681/detail.aspx
392,13.470135,-4.3268147,https://www.wildberries.ru/catalog/166874918/detail.aspx
393,0.30615437,4.9789615,https://www.wildberries.ru/catalog/166899138/detail.aspx
394,17.564102,7.700852,https://www.wildberries.ru/catalog/153382413/detail.aspx
395,16.222763,6.987748,https://www.wildberries.ru/catalog/136747111/detail.aspx
396,4.7979655,-8.678627,https://www.wildberries.ru/catalog/169109332/detail.aspx
397,11.809477,-4.7197194,https://www.wildberries.ru/catalog/160866126/detail.aspx
398,11.648779,-4.4387364,https://www.wildberries.ru/catalog/169183816/detail.aspx
399,1.2679825,-1.1197404,https://www.wildberries.ru/catalog/166791378/detail.aspx
400,0.285881,5.238607,https://www.wildberries.ru/catalog/111949088/detail.aspx
401,14.516052,10.096063,https://www.wildberries.ru/catalog/152578557/detail.aspx
402,1.7929908,0.53450245,https://www.wildberries.ru/catalog/48449291/detail.aspx
403,12.673028,10.653387,https://www.wildberries.ru/catalog/41686162/detail.aspx
404,11.652645,13.492177,https://www.wildberries.ru/catalog/38947926/detail.aspx
405,4.0886803,18.175127,https://www.wildberries.ru/catalog/154968765/detail.aspx
406,2.9207275,-8.883512,https://www.wildberries.ru/catalog/169242441/detail.aspx
407,4.381665,-1.2167819,https://www.wildberries.ru/catalog/156075978/detail.aspx
408,5.5990314,-11.833468,https://www.wildberries.ru/catalog/171569787/detail.aspx
409,6.404735,-10.160784,https://www.wildberries.ru/catalog/170755351/detail.aspx
410,6.212056,-11.055498,https://www.wildberries.ru/catalog/38446829/detail.aspx
411,9.930542,1.8140692,https://www.wildberries.ru/catalog/83841591/detail.aspx
412,17.873446,8.105013,https://www.wildberries.ru/catalog/25209673/detail.aspx
413,14.980892,6.4562793,https://www.wildberries.ru/catalog/66141423/detail.aspx
414,9.17783,-0.16948283,https://www.wildberries.ru/catalog/167727373/detail.aspx
415,17.641775,8.401707,https://www.wildberries.ru/catalog/139716681/detail.aspx
416,11.507924,-8.1849985,https://www.wildberries.ru/catalog/150707783/detail.aspx
417,11.269382,2.1443274,https://www.wildberries.ru/catalog/170933768/detail.aspx
418,2.6663697,1.0458093,https://www.wildberries.ru/catalog/171629403/detail.aspx
419,11.991293,-9.521846,https://www.wildberries.ru/catalog/171707178/detail.aspx
420,0.064085156,6.4554286,https://www.wildberries.ru/catalog/19940876/detail.aspx
421,14.044602,-3.3770728,https://www.wildberries.ru/catalog/171439199/detail.aspx
422,10.962241,-0.85729593,https://www.wildberries.ru/catalog/116101997/detail.aspx
423,3.6927679,-0.43903425,https://www.wildberries.ru/catalog/105008555/detail.aspx
424,5.5902405,-10.76686,https://www.wildberries.ru/catalog/168860717/detail.aspx
425,13.24778,-4.7095394,https://www.wildberries.ru/catalog/91349324/detail.aspx
426,-0.75932145,4.9748683,https://www.wildberries.ru/catalog/33820043/detail.aspx
427,10.89548,11.855073,https://www.wildberries.ru/catalog/26298238/detail.aspx
428,15.832653,9.201893,https://www.wildberries.ru/catalog/50466514/detail.aspx
429,13.451456,-4.698545,https://www.wildberries.ru/catalog/91325581/detail.aspx
430,5.8828597,-8.725424,https://www.wildberries.ru/catalog/162551996/detail.aspx
431,0.24882771,5.080285,https://www.wildberries.ru/catalog/166404005/detail.aspx
432,12.5580635,7.2940717,https://www.wildberries.ru/catalog/87467765/detail.aspx
433,1.8863258,7.275004,https://www.wildberries.ru/catalog/9801823/detail.aspx
434,16.819132,8.608917,https://www.wildberries.ru/catalog/170204758/detail.aspx
435,9.979307,0.404289,https://www.wildberries.ru/catalog/142926072/detail.aspx
436,1.861202,7.258487,https://www.wildberries.ru/catalog/19437828/detail.aspx
437,9.058684,-0.38133314,https://www.wildberries.ru/catalog/65244463/detail.aspx
438,2.7557225,1.1592773,https://www.wildberries.ru/catalog/75672854/detail.aspx
439,5.7662845,-10.983725,https://www.wildberries.ru/catalog/171975996/detail.aspx
440,12.531475,9.426696,https://www.wildberries.ru/catalog/142927721/detail.aspx
441,3.680876,17.634495,https://www.wildberries.ru/catalog/134706450/detail.aspx
442,3.409528,0.45769268,https://www.wildberries.ru/catalog/74987609/detail.aspx
443,16.371498,7.6932783,https://www.wildberries.ru/catalog/146409493/detail.aspx
444,1.7961257,7.199691,https://www.wildberries.ru/catalog/161910066/detail.aspx
445,11.322411,1.1115153,https://www.wildberries.ru/catalog/170830409/detail.aspx
446,17.148403,8.901814,https://www.wildberries.ru/catalog/149118796/detail.aspx
447,3.010131,16.95794,https://www.wildberries.ru/catalog/91119216/detail.aspx
448,3.2409635,16.03325,https://www.wildberries.ru/catalog/137994513/detail.aspx
449,11.763604,13.382073,https://www.wildberries.ru/catalog/113292722/detail.aspx
450,4.6056795,-3.0764692,https://www.wildberries.ru/catalog/168277810/detail.aspx
451,10.486811,0.43520918,https://www.wildberries.ru/catalog/11260951/detail.aspx
452,3.5354323,-0.5702475,https://www.wildberries.ru/catalog/150246615/detail.aspx
453,4.213526,-1.108856,https://www.wildberries.ru/catalog/139333152/detail.aspx
454,6.028159,-9.10524,https://www.wildberries.ru/catalog/138203685/detail.aspx
455,17.39323,9.095571,https://www.wildberries.ru/catalog/28380889/detail.aspx
456,6.472893,-10.244898,https://www.wildberries.ru/catalog/148373952/detail.aspx
457,15.20892,-2.6607146,https://www.wildberries.ru/catalog/171830757/detail.aspx
458,-0.49403206,5.044428,https://www.wildberries.ru/catalog/13702429/detail.aspx
459,3.6996782,18.440962,https://www.wildberries.ru/catalog/48188787/detail.aspx
460,5.0038934,-10.215936,https://www.wildberries.ru/catalog/151674703/detail.aspx
461,12.952542,-8.736514,https://www.wildberries.ru/catalog/152112708/detail.aspx
462,3.7917964,18.074942,https://www.wildberries.ru/catalog/144137416/detail.aspx
463,11.381633,-8.059287,https://www.wildberries.ru/catalog/166638459/detail.aspx
464,15.230814,6.8175817,https://www.wildberries.ru/catalog/130449889/detail.aspx
465,2.7315567,-1.1546907,https://www.wildberries.ru/catalog/123069583/detail.aspx
466,14.736284,7.398825,https://www.wildberries.ru/catalog/164150193/detail.aspx
467,3.480025,17.369585,https://www.wildberries.ru/catalog/166742269/detail.aspx
468,3.9040036,-0.12438747,https://www.wildberries.ru/catalog/171496001/detail.aspx
469,3.874117,-9.185504,https://www.wildberries.ru/catalog/149292110/detail.aspx
470,2.5502353,1.0835149,https://www.wildberries.ru/catalog/119389641/detail.aspx
471,16.175743,9.386755,https://www.wildberries.ru/catalog/146089113/detail.aspx
472,14.590889,6.664472,https://www.wildberries.ru/catalog/70213104/detail.aspx
473,24.497278,-2.7205107,https://www.wildberries.ru/catalog/171017834/detail.aspx
474,3.9929378,-0.39987224,https://www.wildberries.ru/catalog/150785367/detail.aspx
475,12.648082,-5.259814,https://www.wildberries.ru/catalog/165820342/detail.aspx
476,3.969136,-0.9702509,https://www.wildberries.ru/catalog/158957602/detail.aspx
477,2.1743279,18.47653,https://www.wildberries.ru/catalog/120901593/detail.aspx
478,0.89111555,5.7533197,https://www.wildberries.ru/catalog/33463912/detail.aspx
479,3.563539,0.23625913,https://www.wildberries.ru/catalog/49670156/detail.aspx
480,13.905636,-3.2604177,https://www.wildberries.ru/catalog/170370935/detail.aspx
481,3.0185595,-8.94255,https://www.wildberries.ru/catalog/169291003/detail.aspx
482,11.34697,0.642315,https://www.wildberries.ru/catalog/138574991/detail.aspx
483,5.9376383,-10.978835,https://www.wildberries.ru/catalog/170991087/detail.aspx
484,13.371979,7.1015673,https://www.wildberries.ru/catalog/9459182/detail.aspx
485,3.4772506,0.48684147,https://www.wildberries.ru/catalog/45353564/detail.aspx
486,-1.1097122,5.2678947,https://www.wildberries.ru/catalog/120693822/detail.aspx
487,9.966271,0.22430317,https://www.wildberries.ru/catalog/18799709/detail.aspx
488,13.417192,7.9846263,https://www.wildberries.ru/catalog/155225186/detail.aspx
489,1.30647,-1.0337249,https://www.wildberries.ru/catalog/67239644/detail.aspx
490,13.116355,-8.032651,https://www.wildberries.ru/catalog/114019635/detail.aspx
491,12.021324,-9.495479,https://www.wildberries.ru/catalog/171707184/detail.aspx
492,0.28539747,4.98679,https://www.wildberries.ru/catalog/23381116/detail.aspx
493,13.381097,9.685743,https://www.wildberries.ru/catalog/119233390/detail.aspx
494,11.560526,-8.199803,https://www.wildberries.ru/catalog/59896384/detail.aspx
495,17.91692,8.820074,https://www.wildberries.ru/catalog/114683458/detail.aspx
496,15.03033,7.2108135,https://www.wildberries.ru/catalog/154781905/detail.aspx
497,13.650046,-3.107411,https://www.wildberries.ru/catalog/97532895/detail.aspx
498,0.33086506,5.0262985,https://www.wildberries.ru/catalog/167784420/detail.aspx
499,16.544796,9.391726,https://www.wildberries.ru/catalog/155183588/detail.aspx
500,11.099901,12.95046,https://www.wildberries.ru/catalog/13212350/detail.aspx
501,13.033638,-8.612551,https://www.wildberries.ru/catalog/171884590/detail.aspx
502,4.6140175,-8.687267,https://www.wildberries.ru/catalog/166111042/detail.aspx
503,-1.321074,5.161308,https://www.wildberries.ru/catalog/23417417/detail.aspx
504,2.9607072,-8.771736,https://www.wildberries.ru/catalog/161427484/detail.aspx
505,1.5914836,17.36232,https://www.wildberries.ru/catalog/109566894/detail.aspx
506,1.5551485,-1.3350831,https://www.wildberries.ru/catalog/8776579/detail.aspx
507,5.994651,-10.294297,https://www.wildberries.ru/catalog/170517515/detail.aspx
508,4.8782544,-3.0045745,https://www.wildberries.ru/catalog/170651950/detail.aspx
509,11.264542,2.1109798,https://www.wildberries.ru/catalog/170934101/detail.aspx
510,11.652858,-4.3630133,https://www.wildberries.ru/catalog/64910098/detail.aspx
511,1.9626881,7.339933,https://www.wildberries.ru/catalog/96491096/detail.aspx
512,16.32587,9.432831,https://www.wildberries.ru/catalog/83871593/detail.aspx
513,5.60476,-8.566,https://www.wildberries.ru/catalog/18939377/detail.aspx
514,1.7207495,0.4116796,https://www.wildberries.ru/catalog/150605751/detail.aspx
515,-8.146136,-0.22077362,https://www.wildberries.ru/catalog/152756511/detail.aspx
516,15.066983,7.6053724,https://www.wildberries.ru/catalog/166896509/detail.aspx
517,17.418392,9.113989,https://www.wildberries.ru/catalog/168099923/detail.aspx
518,5.585141,-11.854357,https://www.wildberries.ru/catalog/171569791/detail.aspx
519,4.9677587,-10.1776705,https://www.wildberries.ru/catalog/116831137/detail.aspx
520,12.672805,-4.6341147,https://www.wildberries.ru/catalog/81944572/detail.aspx
521,12.961903,-8.753067,https://www.wildberries.ru/catalog/8053240/detail.aspx
522,10.8027525,0.8237955,https://www.wildberries.ru/catalog/75605571/detail.aspx
523,1.7396977,7.1572905,https://www.wildberries.ru/catalog/44514774/detail.aspx
524,18.075907,8.5535,https://www.wildberries.ru/catalog/165358165/detail.aspx
525,14.654804,10.206724,https://www.wildberries.ru/catalog/171515093/detail.aspx
526,2.4445648,18.607729,https://www.wildberries.ru/catalog/144137452/detail.aspx
527,15.5194,9.780027,https://www.wildberries.ru/catalog/39084964/detail.aspx
528,3.848645,-8.45034,https://www.wildberries.ru/catalog/165139945/detail.aspx
529,14.900989,6.491565,https://www.wildberries.ru/catalog/160318177/detail.aspx
530,14.697867,-4.471587,https://www.wildberries.ru/catalog/45734551/detail.aspx
531,14.511167,10.23302,https://www.wildberries.ru/catalog/152259129/detail.aspx
532,9.846586,1.7210108,https://www.wildberries.ru/catalog/10222121/detail.aspx
533,0.03176893,5.0651073,https://www.wildberries.ru/catalog/23812827/detail.aspx
534,11.968799,13.703962,https://www.wildberries.ru/catalog/77906740/detail.aspx
535,12.363081,8.991262,https://www.wildberries.ru/catalog/146787350/detail.aspx
536,14.092025,-3.4640684,https://www.wildberries.ru/catalog/168695727/detail.aspx
537,18.218208,9.261538,https://www.wildberries.ru/catalog/134833913/detail.aspx
538,11.168206,-8.040466,https://www.wildberries.ru/catalog/17444790/detail.aspx
539,17.530153,9.391264,https://www.wildberries.ru/catalog/38904160/detail.aspx
540,12.892306,12.893312,https://www.wildberries.ru/catalog/12748494/detail.aspx
541,1.6723784,7.1095467,https://www.wildberries.ru/catalog/37151370/detail.aspx
542,13.532846,9.758287,https://www.wildberries.ru/catalog/164398394/detail.aspx
543,1.169082,6.7868633,https://www.wildberries.ru/catalog/142945718/detail.aspx
544,1.3321787,18.08211,https://www.wildberries.ru/catalog/165693391/detail.aspx
545,11.864931,-4.5174117,https://www.wildberries.ru/catalog/153272039/detail.aspx
546,6.0294566,-9.037527,https://www.wildberries.ru/catalog/49106784/detail.aspx
547,16.551323,7.8072057,https://www.wildberries.ru/catalog/15524586/detail.aspx
548,0.29023498,5.674324,https://www.wildberries.ru/catalog/139255991/detail.aspx
549,15.313171,7.947115,https://www.wildberries.ru/catalog/155758393/detail.aspx
550,2.7542932,-0.95419836,https://www.wildberries.ru/catalog/122310646/detail.aspx
551,12.661748,10.344831,https://www.wildberries.ru/catalog/45027204/detail.aspx
552,3.7197928,-0.28563255,https://www.wildberries.ru/catalog/151915434/detail.aspx
553,10.80808,0.57525706,https://www.wildberries.ru/catalog/48452692/detail.aspx
554,2.6031332,-0.7340168,https://www.wildberries.ru/catalog/38199887/detail.aspx
555,11.227301,2.0878186,https://www.wildberries.ru/catalog/170933859/detail.aspx
556,2.1117768,17.349203,https://www.wildberries.ru/catalog/114130053/detail.aspx
557,4.0655155,-1.0072998,https://www.wildberries.ru/catalog/43150063/detail.aspx
558,11.233234,9.955285,https://www.wildberries.ru/catalog/31283032/detail.aspx
559,14.904045,-3.0083358,https://www.wildberries.ru/catalog/26011486/detail.aspx
560,13.723549,-4.6293426,https://www.wildberries.ru/catalog/125900284/detail.aspx
561,11.226989,-8.134206,https://www.wildberries.ru/catalog/7860652/detail.aspx
562,12.832658,-4.7859464,https://www.wildberries.ru/catalog/156621558/detail.aspx
563,10.844871,0.73367065,https://www.wildberries.ru/catalog/171461480/detail.aspx
564,17.349897,8.88593,https://www.wildberries.ru/catalog/166430986/detail.aspx
565,5.4919834,-8.519035,https://www.wildberries.ru/catalog/148210459/detail.aspx
566,15.817252,9.290146,https://www.wildberries.ru/catalog/98433289/detail.aspx
567,10.999253,11.526609,https://www.wildberries.ru/catalog/7972122/detail.aspx
568,4.3559985,-1.212685,https://www.wildberries.ru/catalog/93228256/detail.aspx
569,0.29193574,5.0135336,https://www.wildberries.ru/catalog/154763835/detail.aspx
570,14.520675,10.201586,https://www.wildberries.ru/catalog/67938069/detail.aspx
571,9.100424,-0.36725664,https://www.wildberries.ru/catalog/136309827/detail.aspx
572,5.3928113,-10.613838,https://www.wildberries.ru/catalog/120767224/detail.aspx
573,4.570638,-3.0595903,https://www.wildberries.ru/catalog/24725522/detail.aspx
574,11.099721,11.088233,https://www.wildberries.ru/catalog/15390502/detail.aspx
575,2.7927015,18.1054,https://www.wildberries.ru/catalog/35753790/detail.aspx
576,15.768475,8.345672,https://www.wildberries.ru/catalog/145977298/detail.aspx
577,14.872764,6.4484606,https://www.wildberries.ru/catalog/150067420/detail.aspx
578,11.383358,-8.101764,https://www.wildberries.ru/catalog/39579828/detail.aspx
579,-8.214852,-0.28953478,https://www.wildberries.ru/catalog/35083231/detail.aspx
580,17.694489,8.525308,https://www.wildberries.ru/catalog/162910345/detail.aspx
581,4.903765,-8.880202,https://www.wildberries.ru/catalog/97327873/detail.aspx
582,6.169198,-9.601827,https://www.wildberries.ru/catalog/10390009/detail.aspx
583,-0.011939569,5.1293287,https://www.wildberries.ru/catalog/70737897/detail.aspx
584,4.625547,-8.824966,https://www.wildberries.ru/catalog/50391915/detail.aspx
585,2.3607574,-0.37669048,https://www.wildberries.ru/catalog/122189490/detail.aspx
586,0.27801946,5.200083,https://www.wildberries.ru/catalog/25698107/detail.aspx
587,9.933102,0.25043455,https://www.wildberries.ru/catalog/65339074/detail.aspx
588,5.6625457,-10.895403,https://www.wildberries.ru/catalog/168012743/detail.aspx
589,11.130182,12.978302,https://www.wildberries.ru/catalog/13212350/detail.aspx
590,11.266546,9.837063,https://www.wildberries.ru/catalog/38986189/detail.aspx
591,15.646983,-2.2829313,https://www.wildberries.ru/catalog/134539078/detail.aspx
592,3.4935977,-8.92865,https://www.wildberries.ru/catalog/169492220/detail.aspx
593,3.441268,-8.977434,https://www.wildberries.ru/catalog/171174812/detail.aspx
594,9.67934,0.7400704,https://www.wildberries.ru/catalog/163337677/detail.aspx
595,0.785359,6.3613667,https://www.wildberries.ru/catalog/147591553/detail.aspx
596,0.9696947,5.7323723,https://www.wildberries.ru/catalog/169502895/detail.aspx
597,2.8656673,-8.830761,https://www.wildberries.ru/catalog/145113795/detail.aspx
598,16.30149,7.321033,https://www.wildberries.ru/catalog/114786546/detail.aspx
599,2.672763,-0.8271523,https://www.wildberries.ru/catalog/153694276/detail.aspx
600,12.898332,-8.815792,https://www.wildberries.ru/catalog/169216066/detail.aspx
601,11.044247,0.933317,https://www.wildberries.ru/catalog/120456630/detail.aspx
602,11.351717,10.255424,https://www.wildberries.ru/catalog/32750271/detail.aspx
603,16.499506,7.4212933,https://www.wildberries.ru/catalog/142095562/detail.aspx
604,3.3683033,0.94534206,https://www.wildberries.ru/catalog/51488154/detail.aspx
605,3.8363745,-8.502095,https://www.wildberries.ru/catalog/169405569/detail.aspx
606,6.1044374,-11.144456,https://www.wildberries.ru/catalog/170999287/detail.aspx
607,0.40412444,6.485907,https://www.wildberries.ru/catalog/75917589/detail.aspx
608,0.6923558,6.2689075,https://www.wildberries.ru/catalog/138762660/detail.aspx
609,0.26243111,5.0054617,https://www.wildberries.ru/catalog/81823709/detail.aspx
610,15.137463,-6.4731965,https://www.wildberries.ru/catalog/171784900/detail.aspx
611,5.607272,-11.831157,https://www.wildberries.ru/catalog/170983571/detail.aspx
612,12.256244,0.24979267,https://www.wildberries.ru/catalog/47400356/detail.aspx
613,4.83613,-2.9518454,https://www.wildberries.ru/catalog/169179965/detail.aspx
614,5.8849225,-9.54519,https://www.wildberries.ru/catalog/168859165/detail.aspx
615,3.2156296,16.208736,https://www.wildberries.ru/catalog/168679723/detail.aspx
616,10.031623,1.7949878,https://www.wildberries.ru/catalog/78775412/detail.aspx
617,13.104879,-8.620577,https://www.wildberries.ru/catalog/171884601/detail.aspx
618,12.48363,9.379332,https://www.wildberries.ru/catalog/65677524/detail.aspx
619,17.657486,8.402143,https://www.wildberries.ru/catalog/154661084/detail.aspx
620,12.16285,8.19202,https://www.wildberries.ru/catalog/21652745/detail.aspx
621,15.6781435,8.588568,https://www.wildberries.ru/catalog/63404731/detail.aspx
622,5.8478312,-8.876598,https://www.wildberries.ru/catalog/167749642/detail.aspx
623,12.044229,-4.8685436,https://www.wildberries.ru/catalog/143634627/detail.aspx
624,1.6945864,0.29064113,https://www.wildberries.ru/catalog/109698489/detail.aspx
625,12.898735,13.018627,https://www.wildberries.ru/catalog/75574191/detail.aspx
626,11.2797,10.414112,https://www.wildberries.ru/catalog/12289908/detail.aspx
627,3.2508519,1.1435901,https://www.wildberries.ru/catalog/43921360/detail.aspx
628,2.429935,17.899977,https://www.wildberries.ru/catalog/37380591/detail.aspx
629,11.235373,10.00725,https://www.wildberries.ru/catalog/47350273/detail.aspx
630,9.094995,-0.13943988,https://www.wildberries.ru/catalog/167965630/detail.aspx
631,9.88201,1.7602495,https://www.wildberries.ru/catalog/158185093/detail.aspx
632,1.5824625,17.43998,https://www.wildberries.ru/catalog/43230394/detail.aspx
633,14.047898,-3.7597833,https://www.wildberries.ru/catalog/17780904/detail.aspx
634,17.420174,9.074217,https://www.wildberries.ru/catalog/100058993/detail.aspx
635,10.368104,0.9390177,https://www.wildberries.ru/catalog/169291892/detail.aspx
636,2.9442227,17.01361,https://www.wildberries.ru/catalog/27775348/detail.aspx
637,3.5919771,0.13582993,https://www.wildberries.ru/catalog/61263797/detail.aspx
638,0.2942291,6.432238,https://www.wildberries.ru/catalog/96704084/detail.aspx
639,13.679798,9.882091,https://www.wildberries.ru/catalog/158953782/detail.aspx
640,14.348323,-3.77935,https://www.wildberries.ru/catalog/103806794/detail.aspx
641,1.6370318,18.33178,https://www.wildberries.ru/catalog/76674299/detail.aspx
642,15.288077,-2.5587392,https://www.wildberries.ru/catalog/83465422/detail.aspx
643,3.8534634,-0.20802484,https://www.wildberries.ru/catalog/42647719/detail.aspx
644,13.242443,9.864403,https://www.wildberries.ru/catalog/159568270/detail.aspx
645,12.1119795,8.265227,https://www.wildberries.ru/catalog/21652743/detail.aspx
646,13.791694,-3.2406905,https://www.wildberries.ru/catalog/47683432/detail.aspx
647,11.204229,9.96877,https://www.wildberries.ru/catalog/28293046/detail.aspx
648,15.6554165,7.19574,https://www.wildberries.ru/catalog/164410617/detail.aspx
649,13.379651,9.704919,https://www.wildberries.ru/catalog/140992223/detail.aspx
650,-8.1384735,-0.21324803,https://www.wildberries.ru/catalog/142779580/detail.aspx
651,1.1120993,-0.8604019,https://www.wildberries.ru/catalog/167216599/detail.aspx
652,17.809906,9.069256,https://www.wildberries.ru/catalog/149333781/detail.aspx
653,1.8934389,-1.2660677,https://www.wildberries.ru/catalog/162827639/detail.aspx
654,1.5620236,17.450108,https://www.wildberries.ru/catalog/167919567/detail.aspx
655,-1.0785259,5.163763,https://www.wildberries.ru/catalog/49309131/detail.aspx
656,10.962829,-0.8587448,https://www.wildberries.ru/catalog/13691007/detail.aspx
657,13.098766,-8.668204,https://www.wildberries.ru/catalog/171884598/detail.aspx
658,17.449896,9.534035,https://www.wildberries.ru/catalog/26871444/detail.aspx
659,6.3825164,-10.73337,https://www.wildberries.ru/catalog/12354693/detail.aspx
660,14.425983,-3.8505106,https://www.wildberries.ru/catalog/10268334/detail.aspx
661,3.4188974,-0.6503564,https://www.wildberries.ru/catalog/41968492/detail.aspx
662,18.077862,9.353135,https://www.wildberries.ru/catalog/152773890/detail.aspx
663,6.075016,-11.62915,https://www.wildberries.ru/catalog/138730683/detail.aspx
664,10.583834,0.3693129,https://www.wildberries.ru/catalog/165292555/detail.aspx
665,4.69909,-8.734849,https://www.wildberries.ru/catalog/170775459/detail.aspx
666,14.230123,7.3539977,https://www.wildberries.ru/catalog/111957915/detail.aspx
667,10.915719,-0.8701847,https://www.wildberries.ru/catalog/48676440/detail.aspx
668,12.788071,12.953561,https://www.wildberries.ru/catalog/13354736/detail.aspx
669,13.336951,-8.808809,https://www.wildberries.ru/catalog/171784946/detail.aspx
670,3.454332,-8.948056,https://www.wildberries.ru/catalog/170093832/detail.aspx
671,16.006227,9.514431,https://www.wildberries.ru/catalog/164714377/detail.aspx
672,15.086019,-2.7752936,https://www.wildberries.ru/catalog/158588635/detail.aspx
673,12.783027,-5.132153,https://www.wildberries.ru/catalog/138574935/detail.aspx
674,1.6886774,-1.2138453,https://www.wildberries.ru/catalog/77441050/detail.aspx
675,12.817485,12.955429,https://www.wildberries.ru/catalog/12748494/detail.aspx
676,10.529636,0.47517422,https://www.wildberries.ru/catalog/79354933/detail.aspx
677,9.921885,1.7206659,https://www.wildberries.ru/catalog/149254302/detail.aspx
678,3.5223358,-0.26609573,https://www.wildberries.ru/catalog/171262679/detail.aspx
679,16.49971,9.411631,https://www.wildberries.ru/catalog/160232210/detail.aspx
680,10.716721,1.3629438,https://www.wildberries.ru/catalog/169909582/detail.aspx
681,6.337495,-9.240002,https://www.wildberries.ru/catalog/169210555/detail.aspx
682,16.245817,9.436022,https://www.wildberries.ru/catalog/149276405/detail.aspx
683,11.555685,9.968641,https://www.wildberries.ru/catalog/27772106/detail.aspx
684,-0.921027,5.4566526,https://www.wildberries.ru/catalog/49978477/detail.aspx
685,2.0143046,7.391221,https://www.wildberries.ru/catalog/97715925/detail.aspx
686,6.239934,-9.739795,https://www.wildberries.ru/catalog/141048166/detail.aspx
687,11.848223,13.499719,https://www.wildberries.ru/catalog/43403526/detail.aspx
688,10.968545,12.289025,https://www.wildberries.ru/catalog/59274055/detail.aspx
689,12.725196,13.035718,https://www.wildberries.ru/catalog/13085981/detail.aspx
690,1.5151063,6.99079,https://www.wildberries.ru/catalog/61876758/detail.aspx
691,17.97105,9.000821,https://www.wildberries.ru/catalog/149266603/detail.aspx
692,14.358251,10.175857,https://www.wildberries.ru/catalog/150564208/detail.aspx
